ClusterAlgorithm;DistanceFunction;Used Fields;Tfidf;StopWords;Interpreted;Lemmatized;Source;Synonyms;GermaNetFunction;F1WeightedAvg;F1WeightedStd;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;1;false;true;false;true;false;true;OneAncestor;0.4229;0.0;1.4681;0.0;3.3486000000000002;0.0;0.2604;0.0;4664.06
ClusterART;Not needed;1;false;true;false;true;false;true;Shotgun;0.395;0.0;12.428700000000001;0.0;28.0916;0.0;-0.0234;0.0;9141.03
ClusterART;Not needed;1;false;true;false;true;true;false;null;0.4101;0.0;1.3564;0.0;3.4697;0.0;0.2003;0.0;6976.17
ClusterART;Not needed;1;false;true;false;true;true;false;OneAncestor;0.4335;0.0;1.9192;0.0;3.5537;0.0;0.1671;0.0;3812.15
ClusterART;Not needed;1;false;true;false;true;true;false;Shotgun;0.38880000000000003;0.0;28.0851;0.0;52.4127;0.0;-0.0317;0.0;7601.68
ClusterART;Not needed;1;false;true;false;true;true;true;null;0.4096;0.0;1.4200000000000002;0.0;3.3898;0.0;0.2252;0.0;3805.09
ClusterART;Not needed;1;false;true;false;true;true;true;OneAncestor;0.4232;0.0;1.5696;0.0;3.4632;0.0;0.24650000000000002;0.0;7021.37
ClusterART;Not needed;1;false;true;false;true;true;true;Shotgun;0.3886;0.0;15.0202;0.0;31.2592;0.0;-0.033600000000000005;0.0;10563.17
ClusterART;Not needed;1;false;true;true;false;false;false;null;0.40540000000000004;0.0;1.1356000000000002;0.0;3.4146;0.0;0.2651;0.0;5386.22
ClusterART;Not needed;1;false;true;true;false;true;false;null;0.40540000000000004;0.0;1.1356000000000002;0.0;3.4146;0.0;0.2651;0.0;5268.08
ClusterART;Not needed;1;false;true;true;true;false;false;null;0.41200000000000003;0.0;1.2497;0.0;3.367;0.0;0.2179;0.0;6448.33
ClusterART;Not needed;1;false;true;true;true;false;false;OneAncestor;0.4333;0.0;1.7970000000000002;0.0;3.431;0.0;0.18580000000000002;0.0;2593.68
ClusterART;Not needed;1;false;true;true;true;false;false;Shotgun;0.3879;0.0;18.8148;0.0;41.0861;0.0;-0.0118;0.0;6281.42
ClusterART;Not needed;1;false;true;true;true;false;true;null;0.4093;0.0;1.3205;0.0;3.2763;0.0;0.2389;0.0;3512.09
ClusterART;Not needed;1;false;true;true;true;false;true;OneAncestor;0.4229;0.0;1.4681;0.0;3.3486000000000002;0.0;0.2604;0.0;4131.93
ClusterART;Not needed;1;false;true;true;true;false;true;Shotgun;0.395;0.0;12.4548;0.0;28.215500000000002;0.0;-0.0234;0.0;9463.3
ClusterART;Not needed;1;false;true;true;true;true;false;null;0.41200000000000003;0.0;1.2497;0.0;3.367;0.0;0.2179;0.0;3949.06
ClusterART;Not needed;1;false;true;true;true;true;false;OneAncestor;0.4333;0.0;1.7970000000000002;0.0;3.431;0.0;0.18580000000000002;0.0;2512.08
ClusterART;Not needed;1;false;true;true;true;true;false;Shotgun;0.3879;0.0;18.8148;0.0;41.0861;0.0;-0.0118;0.0;6241.35
ClusterART;Not needed;1;false;true;true;true;true;true;null;0.4093;0.0;1.3205;0.0;3.2763;0.0;0.2389;0.0;4044.8
ClusterART;Not needed;1;false;true;true;true;true;true;OneAncestor;0.4229;0.0;1.4681;0.0;3.3486000000000002;0.0;0.2604;0.0;4798.31
ClusterART;Not needed;1;false;true;true;true;true;true;Shotgun;0.395;0.0;12.4548;0.0;28.215500000000002;0.0;-0.0234;0.0;7215.79
ClusterART;Not needed;1;true;false;false;false;false;false;null;0.4292;0.0;12.0488;0.0;17.1007;0.0;0.08900000000000001;0.0;9192.36
ClusterART;Not needed;1;true;false;false;false;true;false;null;0.45230000000000004;0.0;13.9825;0.0;19.854100000000003;0.0;0.07440000000000001;0.0;7201.32
