ClusterAlgorithm;DistanceFunction;Used Fields;Tfidf;StopWords;Interpreted;Lemmatized;Source;Synonyms;GermaNetFunction;F1WeightedAvg;F1WeightedStd;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
KMeans1520;ManhattanDistance;1;false;true;true;true;false;false;OneAncestor;0.4096;0.0403;1.7736;0.39030000000000004;2.9211;0.5704;0.2134;0.0449;507.06
ClusterART;Not needed;4;true;true;false;true;true;false;OneAncestor;0.5433;0.0;22.267400000000002;0.0;28.6782;0.0;0.0417;0.0;20626.9
KMeans1520;ManhattanDistance;1;false;true;true;true;false;false;Shotgun;0.3255;0.026600000000000002;10.388300000000001;2.3783000000000003;37.2956;8.0718;0.1744;0.0805;243.22
ClusterART;Not needed;4;true;true;false;true;true;false;Shotgun;0.48460000000000003;0.0;33.4284;0.0;24.512800000000002;0.0;0.0;0.0;3149.03
KMeans1520;ManhattanDistance;1;false;true;true;true;false;true;null;0.4273;0.0402;1.6565;0.3831;2.6105;0.5189;0.2189;0.042100000000000005;603.66
ClusterART;Not needed;4;true;true;false;true;true;true;null;0.49570000000000003;0.0;20.3371;0.0;28.933100000000003;0.0;0.09050000000000001;0.0;21281.53
KMeans1520;ManhattanDistance;1;false;true;true;true;false;true;OneAncestor;0.4187;0.0347;1.7467000000000001;0.38130000000000003;2.7696;0.5009;0.216;0.046200000000000005;473.83
ClusterART;Not needed;4;true;true;false;true;true;true;OneAncestor;0.49560000000000004;0.0;21.2853;0.0;28.201900000000002;0.0;0.12200000000000001;0.0;23092.89
KMeans1520;ManhattanDistance;1;false;true;true;true;false;true;Shotgun;0.321;0.022600000000000002;9.3293;2.1757;33.9985;7.882300000000001;0.1739;0.07730000000000001;229.56
ClusterART;Not needed;4;true;true;false;true;true;true;Shotgun;0.5233;0.0;16.124100000000002;0.0;20.8109;0.0;-0.1568;0.0;6505.58
KMeans1520;ManhattanDistance;1;false;true;true;true;true;false;null;0.4318;0.0451;1.6508;0.3481;2.5984000000000003;0.5445;0.21760000000000002;0.047900000000000005;532.63
ClusterART;Not needed;4;true;true;true;false;false;false;null;0.5761000000000001;0.0;13.5449;0.0;16.2268;0.0;-0.0495;0.0;4333.52
KMeans1520;ManhattanDistance;1;false;true;true;true;true;false;OneAncestor;0.40090000000000003;0.0402;1.8626;0.2893;3.0586;0.5723;0.2126;0.0396;507.82
ClusterART;Not needed;4;true;true;true;false;true;false;null;0.5761000000000001;0.0;13.5449;0.0;16.2268;0.0;-0.0495;0.0;4383.11
KMeans1520;ManhattanDistance;1;false;true;true;true;true;false;Shotgun;0.321;0.028;10.4326;2.3646000000000003;37.303000000000004;8.0699;0.17250000000000001;0.0825;287.08
ClusterART;Not needed;4;true;true;true;true;false;false;null;0.38520000000000004;0.0;13.604600000000001;0.0;16.6046;0.0;0.0961;0.0;5376.85
KMeans1520;ManhattanDistance;1;false;true;true;true;true;true;null;0.4214;0.038;1.7169;0.29410000000000003;2.662;0.535;0.21610000000000001;0.0468;593.5
ClusterART;Not needed;4;true;true;true;true;false;false;OneAncestor;0.4536;0.0;13.747;0.0;15.9;0.0;0.0538;0.0;3523.41
KMeans1520;ManhattanDistance;1;false;true;true;true;true;true;OneAncestor;0.4172;0.0366;1.8209000000000002;0.3039;2.8545000000000003;0.5451;0.2099;0.0477;492.31
ClusterART;Not needed;4;true;true;true;true;false;false;Shotgun;0.47100000000000003;0.0;17.7702;0.0;6.113300000000001;0.0;0.0108;0.0;29422.68
KMeans1520;ManhattanDistance;1;false;true;true;true;true;true;Shotgun;0.3185;0.0257;9.4001;2.1618;34.0124;7.8763000000000005;0.1713;0.078;242.62
ClusterART;Not needed;4;true;true;true;true;false;true;null;0.38980000000000004;0.0;13.298900000000001;0.0;15.7528;0.0;0.0864;0.0;4522.74
KMeans1520;ManhattanDistance;1;true;false;false;false;false;false;null;0.455;0.029300000000000003;8.195;1.4513;13.954400000000001;4.171600000000001;0.1933;0.0495;318.42
ClusterART;Not needed;4;true;true;true;true;false;true;OneAncestor;0.3967;0.0;13.3472;0.0;15.9044;0.0;0.07400000000000001;0.0;5333.53
KMeans1520;ManhattanDistance;1;true;false;false;false;true;false;null;0.5152;0.0308;11.480400000000001;2.1908000000000003;39.4319;8.807500000000001;0.46530000000000005;0.0761;312.09
ClusterART;Not needed;4;true;true;true;true;false;true;Shotgun;0.4768;0.0;11.1133;0.0;36.757000000000005;0.0;-0.0375;0.0;29871.4
KMeans1520;ManhattanDistance;1;true;false;false;true;false;false;null;0.45570000000000005;0.0218;7.9526;1.5041;11.927200000000001;3.3665000000000003;0.19440000000000002;0.048600000000000004;260.27
ClusterART;Not needed;4;true;true;true;true;true;false;null;0.38520000000000004;0.0;13.604600000000001;0.0;16.6046;0.0;0.0961;0.0;5292.26
KMeans1520;ManhattanDistance;1;true;false;false;true;false;false;OneAncestor;0.45320000000000005;0.0304;7.973400000000001;1.1556;13.6525;3.4762;0.20470000000000002;0.047900000000000005;157.17
ClusterART;Not needed;4;true;true;true;true;true;false;OneAncestor;0.4536;0.0;13.747;0.0;15.9;0.0;0.0538;0.0;3115.83
KMeans1520;ManhattanDistance;1;true;false;false;true;false;false;Shotgun;0.3133;0.0142;19.808400000000002;2.6043000000000003;37.5845;8.32;0.1298;0.0298;459.32
ClusterART;Not needed;4;true;true;true;true;true;false;Shotgun;0.47100000000000003;0.0;17.7702;0.0;6.113300000000001;0.0;0.0108;0.0;26024.94
KMeans1520;ManhattanDistance;1;true;false;false;true;false;true;null;0.4506;0.020300000000000002;7.9466;1.282;12.827;3.5645000000000002;0.2006;0.0495;246.71
ClusterART;Not needed;4;true;true;true;true;true;true;null;0.38980000000000004;0.0;13.298900000000001;0.0;15.7528;0.0;0.0864;0.0;4445.01
KMeans1520;ManhattanDistance;1;true;false;false;true;false;true;OneAncestor;0.4465;0.0241;8.046000000000001;1.1751;12.975100000000001;3.9539;0.2021;0.0519;203.98
ClusterART;Not needed;4;true;true;true;true;true;true;OneAncestor;0.3967;0.0;13.3472;0.0;15.9044;0.0;0.07400000000000001;0.0;3842.11
KMeans1520;ManhattanDistance;1;true;false;false;true;false;true;Shotgun;0.3316;0.0176;18.4332;3.4855;38.1576;14.1311;0.1952;0.045200000000000004;444.1
ClusterART;Not needed;4;true;true;true;true;true;true;Shotgun;0.4768;0.0;11.1133;0.0;36.757000000000005;0.0;-0.0375;0.0;30031.11
KMeans1520;ManhattanDistance;1;true;false;false;true;true;false;null;0.5059;0.0328;11.1606;1.959;38.2976;7.1699;0.4793;0.07300000000000001;324.77
ClusterART;Not needed;7;false;false;false;false;false;false;null;0.42210000000000003;0.0;3.4947000000000004;0.0;4.4023;0.0;0.09330000000000001;0.0;10394.79
KMeans1520;ManhattanDistance;1;true;false;false;true;true;false;OneAncestor;0.5138;0.032;10.804300000000001;1.6772;38.2126;7.6174;0.5006;0.07200000000000001;265.24
ClusterART;Not needed;7;false;false;false;false;true;false;null;0.511;0.0;11.1861;0.0;13.8853;0.0;-0.056400000000000006;0.0;34690.37
KMeans1520;ManhattanDistance;1;true;false;false;true;true;false;Shotgun;0.3936;0.015000000000000001;34.710300000000004;3.1153;144.37630000000001;21.5516;0.2566;0.0476;906.32
ClusterART;Not needed;7;false;false;false;true;false;false;null;0.3462;0.0;3.6540000000000004;0.0;4.377800000000001;0.0;0.0881;0.0;10308.72
KMeans1520;ManhattanDistance;1;true;false;false;true;true;true;null;0.5124000000000001;0.0284;10.765500000000001;1.7701;38.612500000000004;8.2355;0.4932;0.076;321.85
ClusterART;Not needed;7;false;false;false;true;false;false;OneAncestor;0.42600000000000005;0.0;3.4719;0.0;4.1154;0.0;0.0815;0.0;9703.01
KMeans1520;ManhattanDistance;1;true;false;false;true;true;true;OneAncestor;0.5109;0.0308;10.6719;1.9112;36.720400000000005;7.365;0.4827;0.0689;298.79
ClusterART;Not needed;7;false;false;false;true;false;false;Shotgun;0.4738;0.0;76.6542;0.0;52.169200000000004;0.0;0.21760000000000002;0.0;2408.43
KMeans1520;ManhattanDistance;1;true;false;false;true;true;true;Shotgun;0.37410000000000004;0.028800000000000003;36.2002;2.8853;110.897;16.274;0.2303;0.0587;970.82
ClusterART;Not needed;7;false;false;false;true;false;true;null;0.37560000000000004;0.0;3.4656000000000002;0.0;4.251;0.0;0.0877;0.0;6171.49
KMeans1520;ManhattanDistance;1;true;false;true;false;false;false;null;0.4531;0.0337;7.2933;2.229;14.4427;3.8715;0.20020000000000002;0.0606;425.21
ClusterART;Not needed;7;false;false;false;true;false;true;OneAncestor;0.38370000000000004;0.0;3.4918;0.0;4.2415;0.0;0.0809;0.0;5988.62
KMeans1520;ManhattanDistance;1;true;false;true;false;true;false;null;0.4476;0.0381;7.6493;2.2107;14.2735;3.6097;0.1945;0.0594;472.42
ClusterART;Not needed;7;false;false;false;true;false;true;Shotgun;0.47350000000000003;0.0;18.343700000000002;0.0;38.8312;0.0;0.1164;0.0;6268.61
KMeans1520;ManhattanDistance;1;true;false;true;true;false;false;null;0.4471;0.0368;7.6622;2.0124;12.4642;2.7303;0.203;0.0536;609.47
ClusterART;Not needed;7;false;false;false;true;true;false;null;0.5325;0.0;9.35;0.0;12.9135;0.0;-0.0341;0.0;25587.17
KMeans1520;ManhattanDistance;1;true;false;true;true;false;false;OneAncestor;0.4509;0.0347;7.738600000000001;1.8366;13.040600000000001;3.1404;0.1998;0.052500000000000005;591.24
ClusterART;Not needed;7;false;false;false;true;true;false;OneAncestor;0.5216000000000001;0.0;9.5443;0.0;11.999400000000001;0.0;-0.061000000000000006;0.0;22716.76
KMeans1520;ManhattanDistance;1;true;false;true;true;false;false;Shotgun;0.32430000000000003;0.0334;17.384800000000002;2.8147;35.462700000000005;7.303400000000001;0.1047;0.0538;265.47
ClusterART;Not needed;7;false;false;false;true;true;false;Shotgun;0.4486;0.0;468.8697;0.0;0.0;0.0;1.0;0.0;2715.43
KMeans1520;ManhattanDistance;1;true;false;true;true;false;true;null;0.44630000000000003;0.0285;7.372000000000001;1.9432;12.7583;2.94;0.198;0.0471;474.07
ClusterART;Not needed;7;false;false;false;true;true;true;null;0.5343;0.0;9.715200000000001;0.0;11.8381;0.0;-0.0844;0.0;24282.84
KMeans1520;ManhattanDistance;1;true;false;true;true;false;true;OneAncestor;0.43810000000000004;0.033600000000000005;7.6987000000000005;2.017;13.357600000000001;3.0226;0.2053;0.050300000000000004;565.97
ClusterART;Not needed;7;false;false;false;true;true;true;OneAncestor;0.5652;0.0;8.8696;0.0;10.6012;0.0;-0.0745;0.0;17014.23
KMeans1520;ManhattanDistance;1;true;false;true;true;false;true;Shotgun;0.32030000000000003;0.030100000000000002;16.5225;3.3120000000000003;34.9623;11.1442;0.152;0.0625;322.01
ClusterART;Not needed;7;false;false;false;true;true;true;Shotgun;0.525;0.0;89.2367;0.0;128.50390000000002;0.0;0.0334;0.0;7401.2
KMeans1520;ManhattanDistance;1;true;false;true;true;true;false;null;0.4404;0.0373;7.882300000000001;1.9012;12.791400000000001;3.2991;0.1986;0.051300000000000005;561.57
ClusterART;Not needed;7;false;false;true;false;false;false;null;0.4278;0.0;4.3923000000000005;0.0;5.1131;0.0;0.0103;0.0;6563.63
KMeans1520;ManhattanDistance;1;true;false;true;true;true;false;OneAncestor;0.45070000000000005;0.039400000000000004;7.962300000000001;1.8394000000000001;13.2771;3.3039;0.20350000000000001;0.0497;449.57
ClusterART;Not needed;7;false;false;true;false;true;false;null;0.4278;0.0;4.3923000000000005;0.0;5.1131;0.0;0.0103;0.0;7379.37
KMeans1520;ManhattanDistance;1;true;false;true;true;true;false;Shotgun;0.3235;0.032600000000000004;17.3837;2.7679;35.4427;7.293500000000001;0.1071;0.051300000000000005;247.02
ClusterART;Not needed;7;false;false;true;true;false;false;null;0.2983;0.0;3.0695;0.0;4.7154;0.0;0.0058000000000000005;0.0;2457.71
KMeans1520;ManhattanDistance;1;true;false;true;true;true;true;null;0.443;0.031200000000000002;7.6103000000000005;1.8166;12.5351;3.2549;0.1985;0.047400000000000005;559.0
ClusterART;Not needed;7;false;false;true;true;false;false;OneAncestor;0.4728;0.0;3.2298;0.0;5.0107;0.0;0.0016;0.0;1817.0
KMeans1520;ManhattanDistance;1;true;false;true;true;true;true;OneAncestor;0.44420000000000004;0.0317;7.824800000000001;1.7841;13.0411;3.7354000000000003;0.19990000000000002;0.051800000000000006;501.81
ClusterART;Not needed;7;false;false;true;true;false;false;Shotgun;0.5849;0.0;61.452400000000004;0.0;51.0915;0.0;-0.0368;0.0;26337.45
KMeans1520;ManhattanDistance;1;true;false;true;true;true;true;Shotgun;0.32070000000000004;0.029900000000000003;16.6228;3.2799;35.0342;11.130600000000001;0.1537;0.0608;434.43
ClusterART;Not needed;7;false;false;true;true;false;true;null;0.44970000000000004;0.0;2.9082000000000003;0.0;4.7828;0.0;0.009600000000000001;0.0;2843.83
KMeans1520;ManhattanDistance;1;true;true;false;false;false;false;null;0.44270000000000004;0.0328;7.1204;1.3069000000000002;10.2881;3.3057000000000003;0.17500000000000002;0.0455;278.82
ClusterART;Not needed;7;false;false;true;true;false;true;OneAncestor;0.4208;0.0;2.9225000000000003;0.0;4.8098;0.0;0.008;0.0;3181.26
KMeans1520;ManhattanDistance;1;true;true;false;false;true;false;null;0.5102;0.0325;10.3895;1.9493;31.4725;6.162100000000001;0.4408;0.0646;380.91
ClusterART;Not needed;7;false;false;true;true;false;true;Shotgun;0.47200000000000003;0.0;18.3899;0.0;47.4617;0.0;0.1756;0.0;38817.02
KMeans1520;ManhattanDistance;1;true;true;false;true;false;false;null;0.4418;0.0442;7.634;1.379;12.8483;3.3788;0.18480000000000002;0.0448;287.95
ClusterART;Not needed;7;false;false;true;true;true;false;null;0.2983;0.0;3.0695;0.0;4.7154;0.0;0.0058000000000000005;0.0;3783.58
KMeans1520;ManhattanDistance;1;true;true;false;true;false;false;OneAncestor;0.439;0.041;8.007900000000001;1.2199;13.615200000000002;3.4079;0.1965;0.0448;211.91
ClusterART;Not needed;7;false;false;true;true;true;false;OneAncestor;0.4728;0.0;3.2298;0.0;5.0107;0.0;0.0016;0.0;2142.13
KMeans1520;ManhattanDistance;1;true;true;false;true;false;false;Shotgun;0.32270000000000004;0.0158;19.2452;3.6984000000000004;38.647200000000005;14.3787;0.1487;0.0371;376.85
ClusterART;Not needed;7;false;false;true;true;true;false;Shotgun;0.5849;0.0;61.452400000000004;0.0;51.0915;0.0;-0.0368;0.0;17532.31
KMeans1520;ManhattanDistance;1;true;true;false;true;false;true;null;0.4197;0.0426;7.7378;1.2762;13.343;3.6563000000000003;0.18480000000000002;0.0439;250.08
ClusterART;Not needed;7;false;false;true;true;true;true;null;0.44970000000000004;0.0;2.9082000000000003;0.0;4.7828;0.0;0.009600000000000001;0.0;2007.5
KMeans1520;ManhattanDistance;1;true;true;false;true;false;true;OneAncestor;0.4207;0.0487;7.738600000000001;1.3702;13.7379;3.9716;0.184;0.0482;229.25
ClusterART;Not needed;7;false;false;true;true;true;true;OneAncestor;0.4208;0.0;2.9225000000000003;0.0;4.8098;0.0;0.008;0.0;3084.43
KMeans1520;ManhattanDistance;1;true;true;false;true;false;true;Shotgun;0.32680000000000003;0.02;18.1815;3.3848000000000003;40.1524;13.433300000000001;0.2051;0.0473;405.83
ClusterART;Not needed;7;false;false;true;true;true;true;Shotgun;0.47200000000000003;0.0;18.3899;0.0;47.4617;0.0;0.1756;0.0;44003.65
KMeans1520;ManhattanDistance;1;true;true;false;true;true;false;null;0.5155000000000001;0.030600000000000002;9.9147;1.6437000000000002;31.852700000000002;7.783;0.45940000000000003;0.07200000000000001;325.15
ClusterART;Not needed;7;false;true;false;false;false;false;null;0.40080000000000005;0.0;2.6206;0.0;3.5266;0.0;0.0517;0.0;7840.43
KMeans1520;ManhattanDistance;1;true;true;false;true;true;false;OneAncestor;0.5112;0.0303;10.0641;1.7104000000000001;32.4728;6.8813;0.4611;0.0651;303.88
ClusterART;Not needed;7;false;true;false;false;true;false;null;0.5637;0.0;7.153300000000001;0.0;8.9585;0.0;0.0325;0.0;24596.7
KMeans1520;ManhattanDistance;1;true;true;false;true;true;false;Shotgun;0.376;0.030500000000000003;35.293;3.3331;155.931;24.1251;0.2696;0.0521;940.8
ClusterART;Not needed;7;false;true;false;true;false;false;null;0.4067;0.0;2.7373000000000003;0.0;3.4821;0.0;0.0741;0.0;6285.1
KMeans1520;ManhattanDistance;1;true;true;false;true;true;true;null;0.5133;0.029500000000000002;9.9049;1.4907000000000001;31.9467;6.982600000000001;0.45420000000000005;0.0771;255.11
ClusterART;Not needed;7;false;true;false;true;false;false;OneAncestor;0.3628;0.0;2.8532;0.0;3.507;0.0;0.0354;0.0;5191.96
KMeans1520;ManhattanDistance;1;true;true;false;true;true;true;OneAncestor;0.5056;0.0357;10.1196;1.8329000000000002;33.089400000000005;6.8316;0.46830000000000005;0.0697;326.15
ClusterART;Not needed;7;false;true;false;true;false;false;Shotgun;0.4738;0.0;71.3579;0.0;46.0574;0.0;0.1802;0.0;1882.94
KMeans1520;ManhattanDistance;1;true;true;false;true;true;true;Shotgun;0.3766;0.0284;34.5065;3.1580000000000004;107.54;15.9471;0.2359;0.0597;776.63
ClusterART;Not needed;7;false;true;false;true;false;true;null;0.41550000000000004;0.0;2.6671;0.0;3.4637000000000002;0.0;0.0396;0.0;7753.65
KMeans1520;ManhattanDistance;1;true;true;true;false;false;false;null;0.4335;0.040100000000000004;6.7343;2.0500000000000003;11.1823;2.2077;0.19060000000000002;0.054;470.0
ClusterART;Not needed;7;false;true;false;true;false;true;OneAncestor;0.40700000000000003;0.0;2.6606;0.0;3.4618;0.0;0.0402;0.0;6324.51
KMeans1520;ManhattanDistance;1;true;true;true;false;true;false;null;0.434;0.0381;7.0532;1.7658;11.309700000000001;2.6771000000000003;0.1865;0.0504;485.08
ClusterART;Not needed;7;false;true;false;true;false;true;Shotgun;0.4726;0.0;15.2626;0.0;35.2061;0.0;0.042100000000000005;0.0;4683.27
KMeans1520;ManhattanDistance;1;true;true;true;true;false;false;null;0.4415;0.040100000000000004;6.862100000000001;2.3474;12.6156;2.8484000000000003;0.19260000000000002;0.0558;496.85
ClusterART;Not needed;7;false;true;false;true;true;false;null;0.5894;0.0;7.079700000000001;0.0;9.2207;0.0;0.0424;0.0;18556.11
KMeans1520;ManhattanDistance;1;true;true;true;true;false;false;OneAncestor;0.4378;0.0448;7.369800000000001;2.0556;13.108600000000001;3.0797000000000003;0.1905;0.051800000000000006;401.46
ClusterART;Not needed;7;false;true;false;true;true;false;OneAncestor;0.5202;0.0;9.175600000000001;0.0;12.299700000000001;0.0;-0.030600000000000002;0.0;18088.95
KMeans1520;ManhattanDistance;1;true;true;true;true;false;false;Shotgun;0.3269;0.0309;17.287100000000002;3.5860000000000003;35.1085;9.2576;0.1246;0.0671;347.83
ClusterART;Not needed;7;false;true;false;true;true;false;Shotgun;0.4486;0.0;394.96610000000004;0.0;0.0;0.0;1.0;0.0;2345.8
KMeans1520;ManhattanDistance;1;true;true;true;true;false;true;null;0.4252;0.0438;7.1714;2.1728;13.2286;3.1404;0.19240000000000002;0.05;510.3
ClusterART;Not needed;7;false;true;false;true;true;true;null;0.5571;0.0;6.371700000000001;0.0;9.0274;0.0;0.1499;0.0;26352.01
KMeans1520;ManhattanDistance;1;true;true;true;true;false;true;OneAncestor;0.43320000000000003;0.0444;7.0608;2.2263;13.507200000000001;3.2350000000000003;0.1893;0.0529;620.5
ClusterART;Not needed;7;false;true;false;true;true;true;OneAncestor;0.557;0.0;6.2712;0.0;8.3282;0.0;0.11180000000000001;0.0;16403.45
KMeans1520;ManhattanDistance;1;true;true;true;true;false;true;Shotgun;0.32180000000000003;0.027200000000000002;15.934800000000001;3.1241000000000003;34.7294;10.212100000000001;0.1564;0.0689;296.21
ClusterART;Not needed;7;false;true;false;true;true;true;Shotgun;0.5239;0.0;87.6264;0.0;127.18220000000001;0.0;0.031900000000000005;0.0;5827.96
KMeans1520;ManhattanDistance;1;true;true;true;true;true;false;null;0.43220000000000003;0.0463;7.534800000000001;1.8789;12.930000000000001;3.1447000000000003;0.1915;0.0509;575.73
ClusterART;Not needed;7;false;true;true;false;false;false;null;0.4243;0.0;2.7465;0.0;4.953600000000001;0.0;0.08;0.0;5071.43
KMeans1520;ManhattanDistance;1;true;true;true;true;true;false;OneAncestor;0.42650000000000005;0.0449;7.6352;1.8665;13.009500000000001;3.3999;0.1864;0.053000000000000005;418.21
ClusterART;Not needed;7;false;true;true;false;true;false;null;0.4243;0.0;2.7465;0.0;4.953600000000001;0.0;0.08;0.0;3166.08
KMeans1520;ManhattanDistance;1;true;true;true;true;true;false;Shotgun;0.3256;0.0315;17.3889;3.5254000000000003;35.1059;9.254;0.1277;0.064;340.13
ClusterART;Not needed;7;false;true;true;true;false;false;null;0.6704;0.0;1.9821000000000002;0.0;4.814500000000001;0.0;0.032600000000000004;0.0;1700.97
KMeans1520;ManhattanDistance;1;true;true;true;true;true;true;null;0.42900000000000005;0.0442;7.410100000000001;1.9471;13.1417;3.2398000000000002;0.1898;0.046400000000000004;547.39
ClusterART;Not needed;7;false;true;true;true;false;false;OneAncestor;0.6178;0.0;2.5402;0.0;4.424300000000001;0.0;0.028200000000000003;0.0;2284.13
KMeans1520;ManhattanDistance;1;true;true;true;true;true;true;OneAncestor;0.42760000000000004;0.039900000000000005;7.5891;1.8235000000000001;13.063400000000001;3.4528000000000003;0.1872;0.054;460.17
ClusterART;Not needed;7;false;true;true;true;false;false;Shotgun;0.4954;0.0;58.024100000000004;0.0;55.4542;0.0;0.042800000000000005;0.0;24162.87
KMeans1520;ManhattanDistance;1;true;true;true;true;true;true;Shotgun;0.3196;0.027800000000000002;16.0139;3.1247000000000003;34.7397;10.1556;0.1602;0.0665;403.22
ClusterART;Not needed;7;false;true;true;true;false;true;null;0.3804;0.0;1.4305;0.0;5.2436;0.0;0.047400000000000005;0.0;1606.7
KMeans1520;CanberraDistance;4;false;false;false;false;false;false;null;0.4506;0.012700000000000001;0.2958;0.09570000000000001;0.024300000000000002;0.0539;0.0589;0.016800000000000002;930.03
ClusterART;Not needed;7;false;true;true;true;false;true;OneAncestor;0.37460000000000004;0.0;1.4529;0.0;5.2807;0.0;0.046;0.0;1762.41
KMeans1520;CanberraDistance;4;false;false;false;false;true;false;null;0.4647;0.0279;1.0197;0.5337000000000001;0.15330000000000002;0.29350000000000004;0.0724;0.025;3600.25
ClusterART;Not needed;7;false;true;true;true;false;true;Shotgun;0.4721;0.0;18.1208;0.0;46.967400000000005;0.0;0.1568;0.0;31724.42
KMeans1520;CanberraDistance;4;false;false;false;true;false;false;null;0.4505;0.0217;0.31620000000000004;0.1148;0.0251;0.0373;0.052000000000000005;0.0201;1682.55
ClusterART;Not needed;7;false;true;true;true;true;false;null;0.6704;0.0;1.9821000000000002;0.0;4.814500000000001;0.0;0.032600000000000004;0.0;2369.86
KMeans1520;CanberraDistance;4;false;false;false;true;false;false;OneAncestor;0.4515;0.013900000000000001;0.2886;0.0902;0.0194;0.0417;0.0558;0.019200000000000002;643.3
ClusterART;Not needed;7;false;true;true;true;true;false;OneAncestor;0.6178;0.0;2.5402;0.0;4.424300000000001;0.0;0.028200000000000003;0.0;1044.04
KMeans1520;CanberraDistance;4;false;false;false;true;false;false;Shotgun;0.4686;0.034300000000000004;6.219200000000001;1.8199;1.6167;1.8108000000000002;0.06430000000000001;0.0274;3993.04
ClusterART;Not needed;7;false;true;true;true;true;false;Shotgun;0.4954;0.0;58.024100000000004;0.0;55.4542;0.0;0.042800000000000005;0.0;16771.64
KMeans1520;CanberraDistance;4;false;false;false;true;false;true;null;0.4494;0.014400000000000001;0.3027;0.1145;0.0187;0.031900000000000005;0.0567;0.0183;1501.48
ClusterART;Not needed;7;false;true;true;true;true;true;null;0.3804;0.0;1.4305;0.0;5.2436;0.0;0.047400000000000005;0.0;1162.49
KMeans1520;CanberraDistance;4;false;false;false;true;false;true;OneAncestor;0.4511;0.0135;0.2962;0.0922;0.0199;0.0349;0.054900000000000004;0.0184;680.12
ClusterART;Not needed;7;false;true;true;true;true;true;OneAncestor;0.37460000000000004;0.0;1.4529;0.0;5.2807;0.0;0.046;0.0;1272.84
KMeans1520;CanberraDistance;4;false;false;false;true;false;true;Shotgun;0.4645;0.0261;5.7433000000000005;1.7159;2.2912;1.9306;0.08650000000000001;0.029300000000000003;3403.5
ClusterART;Not needed;7;false;true;true;true;true;true;Shotgun;0.4721;0.0;18.1208;0.0;46.967400000000005;0.0;0.1568;0.0;26438.49
KMeans1520;CanberraDistance;4;false;false;false;true;true;false;null;0.46790000000000004;0.0359;0.9338000000000001;0.342;0.1487;0.22870000000000001;0.0766;0.0308;1808.33
ClusterART;Not needed;7;true;false;false;false;false;false;null;0.42210000000000003;0.0;14.8468;0.0;17.3616;0.0;-0.0083;0.0;10202.05
KMeans1520;CanberraDistance;4;false;false;false;true;true;false;OneAncestor;0.4685;0.0325;1.016;0.4178;0.1582;0.2432;0.0709;0.028;2541.08
ClusterART;Not needed;7;true;false;false;false;true;false;null;0.511;0.0;31.0991;0.0;36.481100000000005;0.0;-0.040400000000000005;0.0;27410.26
KMeans1520;CanberraDistance;4;false;false;false;true;true;false;Shotgun;0.4868;0.049600000000000005;58.899;17.6899;29.16;21.759600000000002;0.0839;0.0275;4838.36
ClusterART;Not needed;7;true;false;false;true;false;false;null;0.3462;0.0;15.8276;0.0;18.133200000000002;0.0;0.0256;0.0;7609.63
KMeans1520;CanberraDistance;4;false;false;false;true;true;true;null;0.4682;0.0313;0.9878;0.35750000000000004;0.18510000000000001;0.2803;0.0795;0.0284;1658.73
ClusterART;Not needed;7;true;false;false;true;false;false;OneAncestor;0.42600000000000005;0.0;13.660200000000001;0.0;15.3178;0.0;0.0154;0.0;10866.04
KMeans1520;CanberraDistance;4;false;false;false;true;true;true;OneAncestor;0.4635;0.0258;0.9597;0.3415;0.1734;0.35450000000000004;0.0767;0.0269;2663.96
ClusterART;Not needed;7;true;false;false;true;false;false;Shotgun;0.4738;0.0;19.5578;0.0;10.463600000000001;0.0;0.08;0.0;3376.38
KMeans1520;CanberraDistance;4;false;false;false;true;true;true;Shotgun;0.4944;0.0661;34.6693;12.587100000000001;12.130600000000001;12.938400000000001;0.061900000000000004;0.023700000000000002;4689.17
ClusterART;Not needed;7;true;false;false;true;false;true;null;0.37560000000000004;0.0;14.283800000000001;0.0;16.5609;0.0;-0.004;0.0;7170.22
KMeans1520;CanberraDistance;4;false;false;true;false;false;false;null;0.47450000000000003;0.064;0.3053;0.108;0.0119;0.047400000000000005;0.055200000000000006;0.023;5752.92
ClusterART;Not needed;7;true;false;false;true;false;true;OneAncestor;0.38370000000000004;0.0;14.077;0.0;16.120900000000002;0.0;-0.011300000000000001;0.0;5828.99
KMeans1520;CanberraDistance;4;false;false;true;false;true;false;null;0.47450000000000003;0.064;0.3053;0.108;0.0119;0.047400000000000005;0.055200000000000006;0.023;3588.59
ClusterART;Not needed;7;true;false;false;true;false;true;Shotgun;0.47350000000000003;0.0;11.458400000000001;0.0;13.030800000000001;0.0;-0.09530000000000001;0.0;6576.76
KMeans1520;CanberraDistance;4;false;false;true;true;false;false;null;0.44770000000000004;0.0142;0.2921;0.09720000000000001;0.012400000000000001;0.027100000000000003;0.0539;0.0228;5846.88
ClusterART;Not needed;7;true;false;false;true;true;false;null;0.5325;0.0;29.375;0.0;35.6419;0.0;-0.0772;0.0;17522.71
KMeans1520;CanberraDistance;4;false;false;true;true;false;false;OneAncestor;0.44930000000000003;0.0098;0.2846;0.0884;0.0119;0.027800000000000002;0.0557;0.0205;2695.09
